id,type,lon_gcj02,"lat_gcj02",typecode,citycode,adcode,X,Y
B01AF004AF,路边停车场|公司企业,125.308121,43.818654,150906|170300,431,220102,60.9186291,27.64701454
B01AF00782,公共停车场,125.309349,43.848188,150904,431,220104,60.984668,29.23528241
B01AF00899,公共停车场,125.326653,43.824063,150904,431,220102,61.91523573,27.93789762
B01AF008AD,公共停车场,125.452167,43.801177,150904,431,220102,68.66507843,26.70714328
B01AF027D4,长途汽车站,125.325762,43.906741,150400,431,220103,61.86731989,32.3841227
B01AF0679C,货运火车站,125.258987,43.850944,150210,431,220104,58.27632011,29.3834935
B01AF06916,长途汽车站,125.324887,43.828009,150400,431,220102,61.82026448,28.15010406
B01AF07TGV,货运火车站,125.349007,43.960199,150210,431,220103,63.11738039,35.25896607
B01AF07TGY,货运火车站,125.371932,43.898863,150210,431,220105,64.35023205,31.9604627
B01AF07VIR,长途汽车站,125.714281,44.532755,150400,431,220183,82.7609424,66.04965824
B01AF081NF,长途汽车站,126.726223,45.137116,150400,431,220182,137.1807627,98.55074724
B01AF085VB,长途汽车站,125.836393,44.154735,150400,431,220113,89.32783368,45.72064684
B01AF08639,火车站,125.83867,44.149756,150200,431,220113,89.45028529,45.45288813
B01AF08AI2,火车站,125.161025,44.435975,150200,431,220122,53.00815806,60.84506133
B01AF08DLD,长途汽车站,125.66923,43.528857,150400,431,220112,80.33820738,12.06242505
B01AF08DNB,长途汽车站,125.685068,43.529861,150400,431,220112,81.18993713,12.11641777
B01AF08L8K,长途汽车站,126.554318,44.820539,150400,431,220182,127.936123,81.52599341
B01AF08LB9,长途汽车站,126.56637,44.834324,150400,431,220182,128.5842507,82.26731773
B01AF08LI1,火车站,126.534603,44.817196,150200,431,220182,126.8758974,81.34621486
B01AF095NL,专用停车场,125.283891,43.846625,150905,431,220104,59.61559766,29.15122801
B01AF0A3MG,公共停车场,125.478939,43.775492,150904,431,220102,70.10481256,25.32586542
B01AF0A5NF,公共停车场,125.301464,43.883428,150904,431,220104,60.56063156,31.13040532
B01AF0A8F9,专用停车场,125.329648,43.898267,150905,431,220103,62.07629967,31.92841125
B01AF0AC7O,路边停车场,125.2336,43.850976,150906,431,220106,56.91106797,29.38521438
B01AF0AE9U,长途汽车站,126.545013,44.825486,150400,431,220182,127.4357223,81.79203123
B01AF0APMN,火车站,125.716944,44.533777,150200,431,220183,82.90415217,66.10461896
B01AF0ASOC,公共停车场,125.213848,43.853477,150904,431,220106,55.84885265,29.51971218
B01AF0ATIG,交通服务相关,125.323468,43.909391,150000,431,220103,61.74395405,32.52663336
B01AF0ATIV,交通服务相关,125.316811,43.86552,150000,431,220104,61.38595652,30.16735592
B01AF0AUGT,公共停车场,125.324985,43.816137,150904,431,220102,61.82553468,27.5116563
B01AF0AWOQ,公共停车场,125.204534,43.842679,150904,431,220106,55.34796801,28.93902157
B01AF0B31R,公共停车场,125.422671,43.781686,150904,431,220102,67.07885411,25.65896392
B01AF0B5U2,公共停车场,125.348127,43.884247,150904,431,220102,63.07005609,31.17444918
B01AF0B917,公共停车场,125.431593,43.822079,150904,431,220102,67.55865793,27.83120284
B01AF0BDOP,公共停车场,125.327603,43.890712,150904,431,220102,61.96632446,31.52212142
B01AF0BG26,公共停车场,125.204687,43.846023,150904,431,220106,55.35619599,29.11885389
B01AF0BHH6,专用停车场,125.371671,43.836525,150905,431,220102,64.33619609,28.60807417
B01AF0BRPT,公共停车场,125.343351,43.868068,150904,431,220102,62.81321423,30.30438126
B01AF0BRS4,专用停车场,125.34243,43.871756,150905,431,220102,62.76368506,30.50271308
B01AF0BVAG,专用停车场,125.367904,43.857568,150905,431,220102,64.13361585,29.73971638
B01AF0BVEW,公共停车场,125.367461,43.864993,150904,431,220105,64.10979236,30.13901512
B01AF0BYYU,公共停车场,125.30925,43.876685,150904,431,220104,60.97934402,30.76778291
B01AF0BZA4,长途汽车站,125.320508,43.91298,150400,431,220103,61.58477233,32.7196412
B01AF0C0EU,公共停车场,125.30797,43.898064,150904,431,220103,60.91050868,31.91749439
B01AF0C0OM,公共停车场,125.275286,43.853751,150904,431,220104,59.15284134,29.53444725
B01AF0C2J0,专用停车场,125.324277,43.82127,150905,431,220102,61.78746014,27.78769676
B01AF0C2MM,公共停车场,125.32558,43.828207,150904,431,220102,61.85753236,28.16075203
B01AF0C2UN,公共停车场,125.365106,43.82913,150904,431,220102,63.9831461,28.21038876
B01AF0C315,公共停车场,125.285794,43.834379,150904,431,220104,59.71793645,28.49266742
B01AF0C3R5,公共停车场,125.346747,43.884962,150904,431,220102,62.99584299,31.21290017
B01AF0C6LW,专用停车场,125.327838,43.943907,150905,431,220103,61.9789622,34.38282128
B01AF0C6OR,货运火车站,125.474389,43.958976,150210,431,220103,69.86012444,35.19319606
B01AF0C6TO,公共停车场,125.213088,43.852589,150904,431,220106,55.80798167,29.47195767
B01AF0C787,长途汽车站,125.888487,43.895965,150400,431,220113,92.12932439,31.80461519
B01AF0C79E,火车站,125.164162,43.78034,150200,431,220104,53.17685842,25.58657926
B01AF0C7BB,公共停车场,125.317183,43.808223,150904,431,220102,61.40596179,27.08606031
B01AF0C7BL,公共停车场,125.448695,43.77124,150904,431,220102,68.47836258,25.09720303
B01AF0C7BV,公共停车场,125.502434,43.766027,150904,431,220102,71.36831746,24.81686036
B01AF0C7F1,专用停车场,125.418143,43.819666,150905,431,220102,66.8353491,27.70143748
B01AF0C7GO,公共停车场,125.382761,43.831886,150904,431,220102,64.93258977,28.35859985
B01AF0C7L9,长途汽车站,125.863156,43.603524,150400,431,220112,90.7670838,16.07783771
B01AF0C7Y8,长途汽车站,125.469491,44.815836,150400,431,220122,69.59672172,81.27307732
B01AF0C80G,火车站,125.088283,44.67479,150200,431,220122,49.0962673,73.68796081
B01AF0C8OU,公共停车场,125.709853,44.560088,150904,431,220183,82.52281515,67.5195616
B01AF0C8PR,长途汽车站,125.935925,44.564231,150400,431,220183,94.68042656,67.74236224
B01AF0CA9M,长途汽车站,124.644943,44.397045,150400,431,220122,25.25450253,58.75149905
B01AF0CAA4,长途汽车站,124.832576,44.343087,150400,431,220122,35.34495647,55.84976687
B01AF0CAME,火车站,125.205183,44.166592,150200,431,220122,55.38286968,46.35828794
