id,type,lon_gcj02,lat_gcj02,typecode,citycode,adcode,X,Y
B0GKJX0FB1,公共厕所,111.730493,39.607889,200300,471,150124,57.4591566,0
B0FFL9QCEQ,公共厕所,111.443164,39.643287,200300,471,150124,41.07052106,2.019026694
B0G3OZ8I6X,公共厕所,111.974738,39.801778,200300,471,150124,71.39037235,11.05901652
B0FFL9ILMP,公共厕所,111.448181,39.646291,200300,471,150124,41.35668008,2.19036847
B0HDHMB4XJ,公共厕所,111.448848,39.646626,200300,471,150124,41.39472434,2.209476158
B0FFG9BFKA,公共厕所,111.445857,39.644706,200300,471,150124,41.22412406,2.099963439
B0FFJ001DL,公共厕所,111.82161,40.382982,200300,471,150123,62.65627665,44.20965754
B0FFKGV247,公共厕所,111.82021,40.383265,200300,471,150123,62.57642362,44.22579926
B01D703B3A,公共厕所,111.81779,40.382165,200300,471,150123,62.43839197,44.1630576
B01D7039AL,公共厕所,111.820111,40.376982,200300,471,150123,62.57077687,43.86743029
B0G0V4JFUW,公共厕所,111.56808,40.849808,200300,471,150103,48.19546423,70.83642051
B0HDDRBFBJ,公共厕所,111.566899,40.85352,200300,471,150103,48.1281025,71.0481451
B0G0ASV5PH,公共厕所,111.552685,40.864182,200300,471,150103,47.31736615,71.65628292
B0G3OLDCI5,公共厕所,111.69663,40.799583,200300,471,150105,55.52768305,67.97169324
B0FFIZLULL,公共厕所,111.689628,40.80609,200300,471,150105,55.12830385,68.3428387
B0FFL5NWNG,公共厕所,111.688143,40.805561,200300,471,150105,55.0436026,68.31266566
B01D702NY4,公共厕所,111.6933,40.797341,200300,471,150105,55.33774692,67.84381433
B0FFKF2L2Z,公共厕所,111.693864,40.796936,200300,471,150105,55.36991629,67.82071399
B0FFGSISWH,公共设施,111.691691,40.80221,200000,471,150105,55.24597298,68.12153174
B0FFGSISW8,公共厕所,111.68895,40.802022,200300,471,150105,55.08963217,68.11080862
B0FFKJ2I6R,公共厕所,111.6879,40.800473,200300,471,150105,55.0297424,68.02245695
B0HD0SX77S,公共厕所,111.6879,40.800473,200300,471,150105,55.0297424,68.02245695
B0FFL64VY1,公共厕所,111.689101,40.804594,200300,471,150105,55.09824489,68.25751003
B0H6LZF0IH,公共厕所,111.6877,40.799804,200300,471,150105,55.01833482,67.98429861
B01D70OVYB,公共厕所,111.486752,41.032798,200300,471,150125,43.55668795,81.27378123
B0FFHLSRML,公共厕所,111.477624,41.034809,200300,471,150125,43.03604623,81.3884844
B0HU4YJ255,公共厕所,112.082085,40.755035,200300,471,150105,77.5132171,65.43076999
B0H1DHMHUN,公共厕所,111.670991,40.782493,200300,471,150104,54.06528897,66.99691596
B0FFI9BUAC,公共厕所,111.674408,40.780806,200300,471,150104,54.26018739,66.90069307
B0FFI9FJQH,公共厕所,111.670328,40.779564,200300,471,150104,54.02747286,66.82985203
B0FFI9FA3I,公共厕所,111.675597,40.782429,200300,471,150104,54.32800543,66.99326554
B0FFI9FKM7,公共厕所,111.667363,40.78063,200300,471,150104,53.85835556,66.8906544
B0H6LYCRXA,公共厕所,111.741376,40.821777,200300,471,150105,58.0798998,69.23759184
B0FFKNEC5O,公共厕所,111.742583,40.819423,200300,471,150105,58.14874451,69.10332468
B0FFI9FR75,公共厕所,111.74112,40.825127,200300,471,150105,58.0652981,69.42866872
B0FFI9LG7K,公共厕所,111.741492,40.81725,200300,471,150105,58.08651619,68.97938138
B0FFI9NDQV,公共厕所,111.66819,40.770881,200300,471,150104,53.90552589,66.33459216
B0FFI9FLWH,公共厕所,111.676213,40.77495,200300,471,150104,54.36314076,66.56667927
B0H1B7F3LA,公共厕所,111.728713,40.791996,200300,471,150105,57.35762919,67.53894689
B0FFL3GE3L,公共厕所,111.728691,40.789972,200300,471,150105,57.35637435,67.42350223
B0HDKAELL3,公共厕所,111.735326,40.793451,200300,471,150105,57.73482065,67.62193699
B0FFM0S6K2,公共厕所,111.735534,40.793226,200300,471,150105,57.74668453,67.60910347
B01D7039VM,公共厕所,111.45439,41.094059,200300,471,150125,41.71082824,84.76797848
B0FFJ3XX77,公共厕所,111.448834,41.089662,200300,471,150125,41.39392581,84.51718294
